file_index,text,Arg1_RawText,Arg1_CharacterSpanList,Arg2_RawText,Arg2_CharacterSpanList,Connective_RawText,Connective_CharacterSpanList,Sense,Type
256,"And if it means reporting to where he needs to be reported, take him to the police!",And take him to the police,"[[0, 3], [60, 82]]",it means reporting to where he needs to be reported,"[[7, 58]]",if,"[[4, 6]]",Contingency.Condition,Explicit
257,Go and report him to the police!,nan,nan,nan,nan,nan,nan,nan,nan
258,"Because that thing is not good, it's not good.",not good,"[[37, 45]]",that thing is not good it 's,"[[8, 30], [32, 36]]",Because,"[[0, 7]]",Contingency.Cause,Explicit
259,That's why I even like foreign countries.,nan,nan,nan,nan,nan,nan,nan,nan
26,"So, then I went to school until two thousand and eight.",,[],", then I went to school until two thousand and eight","[[2, 54]]",So,"[[0, 2]]",Contingency.Cause,Explicit
26,"So, then I went to school until two thousand and eight.",,[],"So , I went to school until two thousand and eight","[[0, 3], [9, 54]]",then,"[[4, 8]]",Temporal.Asynchronous,Explicit
260,"In some foreign countries, they don't allow anyone to touch uh... anyone.",nan,nan,nan,nan,nan,nan,nan,nan
261,"If it is touching a child; if it is touching a uh... uh... uh... uh... wife, you are not su-, you don't... you cannot... you can't try it now, you can't try it, you can't do it.","child uh ... uh... wife , you are not su-, you don't ... you cannot ... you can't try it now , you can't try it , you can't do it","[[20, 25], [59, 176]]",it is touching a if it is touching a uh ... uh ...,"[[3, 19], [27, 58]]",If,"[[0, 2]]",Contingency.Condition,Explicit
261,"If it is touching a child; if it is touching a uh... uh... uh... uh... wife, you are not su-, you don't... you cannot... you can't try it now, you can't try it, you can't do it.","child uh ... uh ... uh... wife , you are not su-, you don't ... you cannot ... you can't try it now , you can't try it , you can't do it","[[20, 25], [53, 176]]",it is touching a uh,"[[30, 49]]",if,"[[27, 29]]",Contingency.Condition,Explicit
262,"Please, when you see a wife, a wife, women, when any man beats you, go and report him to the police.","Please , wife , women go and report him to the police","[[0, 7], [31, 42], [68, 99]]","you see a wife , a when any man beats you","[[13, 30], [44, 66]]",when,"[[8, 12]]",Temporal.Synchrony,Explicit
262,"Please, when you see a wife, a wife, women, when any man beats you, go and report him to the police.","Please , when you see a wife , a wife , women , go and report him to the police","[[0, 43], [68, 99]]",any man beats you,"[[49, 66]]",when,"[[44, 48]]",Contingency.Condition,Explicit
263,"This, go and report it!",nan,nan,nan,nan,nan,nan,nan,nan
264,Report!,nan,nan,nan,nan,nan,nan,nan,nan
265,"Whether it is your husband, he's not supposed to do that to you.",nan,nan,nan,nan,nan,nan,nan,nan
266,Thank you!,nan,nan,nan,nan,nan,nan,nan,nan
267,That's what I wanted to tell you.,nan,nan,nan,nan,nan,nan,nan,nan
268,"Me, my name is Joseph Aseginmba.",nan,nan,nan,nan,nan,nan,nan,nan
269,I come from a family of five.,nan,nan,nan,nan,nan,nan,nan,nan
27,Then I finished primary school there.,,[],I finished primary school there,"[[5, 36]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
270,Two are girls.,nan,nan,nan,nan,nan,nan,nan,nan
271,Then the other three are boys.,,[],the other three are boys,"[[5, 29]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
272,"But later on, well, one of the girls she... she... died.",,[],"later on , well , one of the girls she ... she ... died .","[[4, 56]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
272,"But later on, well, one of the girls she... she... died.",,[],"But on , well , one of the girls she ... she ... died .","[[0, 3], [10, 56]]",later,"[[4, 9]]",Temporal.Asynchronous,Explicit
273,Though only one of the girls remains here.,,[],only one of the girls remains here,"[[7, 41]]",Though,"[[0, 6]]",Comparison.Concession,Explicit
274,"And I come from uh... Plateau State in Nigeria here, which is in the Middle Belt.",,[],"I come from uh ... Plateau State in Nigeria here , which is in the Middle Belt","[[4, 80]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
275,Uh... that's where I come from.,nan,nan,nan,nan,nan,nan,nan,nan
276,"And uh... in the long run, my father... my mother was the first to die, then my, my mother followed suit.",,[],"uh ... in the long run , my father ... my mother was the first to die , then my , my mother followed suit","[[4, 104]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
276,"And uh... in the long run, my father... my mother was the first to die, then my, my mother followed suit.","And uh ... in the long run , my father ... my mother was the first to die","[[0, 70]]","my , my mother followed suit","[[77, 104]]",then,"[[72, 76]]",Temporal.Asynchronous,Explicit
277,You understand?,nan,nan,nan,nan,nan,nan,nan,nan
278,So... and I am... then I... then I...,...,"[[2, 5]]",and I am ... then I ... then I ...,"[[6, 37]]",So,"[[0, 2]]",Contingency.Cause,Explicit
279,"After my National Diploma, I got a job at the National Open University.",I got a job at the National Open University,"[[27, 70]]",my National Diploma,"[[6, 25]]",After,"[[0, 5]]",Temporal.Asynchronous,Explicit
28,"I told my father, well, I want to go to the city to go see how the school is.",nan,nan,nan,nan,nan,nan,nan,nan
280,"That's where you get the chance to hustle, they, they do some sign things.",nan,nan,nan,nan,nan,nan,nan,nan
281,"They use it for school, in fact, they use it to help other families.",They use it for school,"[[0, 22]]",they use it to help other families,"[[33, 67]]",in fact,"[[24, 31]]",Expansion.Conjunction,Explicit
282,That's the hustling method.,nan,nan,nan,nan,nan,nan,nan,nan
283,Abuja is a very good place to stay.,nan,nan,nan,nan,nan,nan,nan,nan
284,"But the, the cost of living of the people in Abuja now, it's, it's high.",,[],"the , the cost of living of the people in Abuja now , it 's , it 's high","[[4, 71]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
285,It's not a low standard.,nan,nan,nan,nan,nan,nan,nan,nan
286,But there are some ghetto areas.,,[],there are some ghetto areas,"[[4, 31]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
287,It's not like there are no ghettos here.,nan,nan,nan,nan,nan,nan,nan,nan
288,"But, yet, the ghetto area is just like the city in my... in the place where I come from.",,[],"yet , the ghetto area is just like the city in my ... in the place where I come from","[[5, 87]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
288,"But, yet, the ghetto area is just like the city in my... in the place where I come from.",,[],"But , the ghetto area is just like the city in my ... in the place where I come from","[[0, 3], [8, 87]]",yet,"[[5, 8]]",Comparison.Contrast,Explicit
289,You understand?,nan,nan,nan,nan,nan,nan,nan,nan
29,That I was tired of school in the village.,nan,nan,nan,nan,nan,nan,nan,nan
290,"So... but staying in Abuja is, is the best... is the best thing to do.",,[],"but staying in Abuja is , is the best ... is the best thing to do","[[6, 69]]",So,"[[0, 2]]",Contingency.Cause,Explicit
290,"So... but staying in Abuja is, is the best... is the best thing to do.",So,"[[0, 2]]","staying in Abuja is , is the best ... is the best thing to do","[[10, 69]]",but,"[[6, 9]]",Comparison.Contrast,Explicit
291,Everybody wants to be in the Federal Capital City.,nan,nan,nan,nan,nan,nan,nan,nan
292,You understand?,nan,nan,nan,nan,nan,nan,nan,nan
293,But life in Abuja is very expensive.,,[],life in Abuja is very expensive,"[[4, 35]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
294,"Housing, transportation, food are very expensive.",nan,nan,nan,nan,nan,nan,nan,nan
295,And it's because of my father's death.,,[],it 's because of my father 's death,"[[4, 37]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
296,"The m-... my own... the... my mother's death is not painful to me because in her case, she, she, she was sick for a long time.",The m -... my own ... the ... my mother 's death is not painful to me,"[[0, 65]]","in her case , she , she , she was sick for a long time","[[74, 125]]",because,"[[66, 73]]",Contingency.Cause,Explicit
297,She co-... then she died.,,[],She co-... she died,"[[0, 10], [16, 24]]",then,"[[11, 15]]",Temporal.Asynchronous,Explicit
298,"But in my father's case, he was not sick.",,[],"in my father 's case , he was not sick","[[4, 40]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
299,Nothing was wrong with him.,nan,nan,nan,nan,nan,nan,nan,nan
3,"At the time, I was small and could farm really well.",nan,nan,nan,nan,nan,nan,nan,nan
30,"My father said okay, he will get money to register me anywhere I want to go to start secondary school.",nan,nan,nan,nan,nan,nan,nan,nan
300,He just went out in the morning.,nan,nan,nan,nan,nan,nan,nan,nan
301,He just came back.,nan,nan,nan,nan,nan,nan,nan,nan
302,He was not feeling well.,nan,nan,nan,nan,nan,nan,nan,nan
303,We took him to the hospital.,nan,nan,nan,nan,nan,nan,nan,nan
304,"Before you knew it, he was dead.",", he was dead","[[18, 31]]",you knew it,"[[7, 18]]",Before,"[[0, 6]]",Temporal.Asynchronous,Explicit
305,So I was really surprised.,,[],I was really surprised,"[[3, 25]]",So,"[[0, 2]]",Contingency.Cause,Explicit
306,"Mstchew then I realised that anything, even what I was doing... I will just remember that this life is vain.",I will just remember that this life is vain,"[[64, 107]]","Mstchew I realised that anything , even what I was doing","[[0, 7], [13, 60]]",then,"[[8, 12]]",Temporal.Asynchronous,Explicit
307,"If you go out and come back without coming down with an illness and nothing is wrong with you, you should really thank God for that.",go you should really thank God for that,"[[7, 9], [95, 131]]",you out and come back without coming down with an illness and nothing is wrong with you,"[[3, 6], [10, 93]]",If,"[[0, 2]]",Contingency.Condition,Explicit
307,"If you go out and come back without coming down with an illness and nothing is wrong with you, you should really thank God for that.",If you go out and come back without coming down with an illness you should really thank God for that,"[[0, 63], [95, 131]]",nothing is wrong with you,"[[68, 93]]",and,"[[64, 67]]",Expansion.Conjunction,Explicit
308,"Pidgin is not a language that one can master completely now, but the little ones I know, I will say it.",Pidgin is not a language that one can master completely now,"[[0, 59]]","the little ones I know , I will say it","[[65, 102]]",but,"[[61, 64]]",Comparison.Contrast,Explicit
309,Ehen.,nan,nan,nan,nan,nan,nan,nan,nan
31,I said okay.,nan,nan,nan,nan,nan,nan,nan,nan
310,"Myself, uh... I come from a ghetto.",nan,nan,nan,nan,nan,nan,nan,nan
311,"So Pidgin, at least, that's what we grew up with.",nan,nan,nan,nan,nan,nan,nan,nan
312,You understand?,nan,nan,nan,nan,nan,nan,nan,nan
313,It's something we have been into since our childhood.,nan,nan,nan,nan,nan,nan,nan,nan
314,"The, the Queen's English, we started learning it when we went to school.",we started learning it,"[[26, 48]]",we went to school,"[[54, 71]]",when,"[[49, 53]]",Temporal.Synchrony,Explicit
315,So it's a normal thing to speak Pidgin throughout life.,,[],it 's a normal thing to speak Pidgin throughout life,"[[3, 54]]",So,"[[0, 2]]",Contingency.Cause,Explicit
316,"As for the current government, they are really doing their best for Nigeria.",nan,nan,nan,nan,nan,nan,nan,nan
317,They are doing their best on the issue of corruption.,nan,nan,nan,nan,nan,nan,nan,nan
318,"Definitely, what they are doing is... it will really help the masses in Nigeria, but the people who will enjoy it... it's not time yet.","Definitely , what they are doing is ... it will really help the masses in Nigeria","[[0, 79]]",the people who will enjoy it it 's not time yet,"[[85, 113], [117, 134]]",but,"[[81, 84]]",Comparison.Contrast,Explicit
319,"It's later?
the enjoyment will come later.",It 's later,"[[0, 10]]",the enjoyment will come,"[[12, 35]]",later,"[[36, 41]]",Temporal.Asynchronous,Explicit
32,That's what we did.,nan,nan,nan,nan,nan,nan,nan,nan
320,"Definitely, the government is doing their best.",nan,nan,nan,nan,nan,nan,nan,nan
321,"They should keep it up, up, just as it is.",nan,nan,nan,nan,nan,nan,nan,nan
322,"And all these divisions in uh... Nigeria, the issue of Biafra, mtschew, I don't like it because if you check it [you'll realise] that in the Ea-... in the East, people are not... [there's] no, no infrastructure.",,[],"all these divisions in uh ... Nigeria , the issue of Biafra , mtschew , I don't like it because if you check it [ you 'll realise ] that in the Ea -... in the East , people are not ... [ there 's ] no , no","[[4, 195]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
322,"And all these divisions in uh... Nigeria, the issue of Biafra, mtschew, I don't like it because if you check it [you'll realise] that in the Ea-... in the East, people are not... [there's] no, no infrastructure.","I don't like it ] that in the Ea -... in the East , people are not ... [ there 's ] no , no infrastructure","[[72, 87], [127, 210]]",if you check it [ you 'll realise,"[[96, 127]]",because,"[[88, 95]]",Contingency.Cause,Explicit
322,"And all these divisions in uh... Nigeria, the issue of Biafra, mtschew, I don't like it because if you check it [you'll realise] that in the Ea-... in the East, people are not... [there's] no, no infrastructure.","I don't like it 'll realise ] that in the Ea -... in the East , people are not ... [ there 's ] no , no infrastructure","[[72, 87], [116, 210]]",because you check it [ you,"[[88, 95], [99, 116]]",if,"[[96, 98]]",Contingency.Condition,Explicit
323,"If they say they want to divide Nigeria now, where will they start?",where will they start,"[[45, 66]]",they say they want to divide Nigeria now,"[[3, 43]]",If,"[[0, 2]]",Contingency.Condition,Explicit
